"","mRNA","GO","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"2381","evm.TU.chromosome_6.880","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2382","evm.TU.chromosome_6.1605","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Cellular Components",0.0230088495575221
"2383","evm.TU.chromosome_6.1606","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Cellular Components",0.0230088495575221
"2384","evm.TU.chromosome_6.2561","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2385","evm.TU.chromosome_6.2560","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Cellular Components",0.0230088495575221
"2386","evm.TU.chromosome_6.2761","GO:0097264","self proteolysis",16,4,0.2,3.7e-05,"Cellular Components",0.25
"2387","evm.TU.chromosome_6.2484","GO:0030199","collagen fibril organization",84,8,1.04,9.3e-06,"Cellular Components",0.0952380952380952
"2388","evm.TU.chromosome_6.1985","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2389","evm.TU.chromosome_6.32","GO:0071230","cellular response to amino acid stimulus",77,5,0.95,0.00264,"Cellular Components",0.0649350649350649
"2390","evm.TU.chromosome_6.2367","GO:0071230","cellular response to amino acid stimulus",77,5,0.95,0.00264,"Cellular Components",0.0649350649350649
"2391","evm.TU.chromosome_6.2364","GO:0007266","Rho protein signal transduction",162,5,2,0.00268,"Cellular Components",0.0308641975308642
"2392","evm.TU.chromosome_6.382","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2393","evm.TU.chromosome_6.1977","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2394","evm.TU.chromosome_6.1977","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Cellular Components",0.0230088495575221
"2395","evm.TU.chromosome_6.1651","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Cellular Components",0.12
"2396","evm.TU.chromosome_6.370","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Cellular Components",0.0230088495575221
"2397","evm.TU.chromosome_6.372","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Cellular Components",0.0230088495575221
"2398","evm.TU.chromosome_6.2838","GO:0071230","cellular response to amino acid stimulus",77,5,0.95,0.00264,"Cellular Components",0.0649350649350649
"2399","evm.TU.chromosome_6.1548","GO:0071223","cellular response to lipoteichoic acid",6,2,0.07,0.00221,"Cellular Components",0.333333333333333
"2400","evm.TU.chromosome_6.1548","GO:0019395","fatty acid oxidation",85,4,1.05,0.0347,"Cellular Components",0.0470588235294118
"2401","evm.TU.chromosome_6.1548","GO:0030299","intestinal cholesterol absorption",3,1,0.04,0.03661,"Cellular Components",0.333333333333333
"2402","evm.TU.chromosome_6.1548","GO:0055096","low-density lipoprotein particle mediated signaling",1,1,0.01,0.01235,"Cellular Components",1
"2403","evm.TU.chromosome_6.1548","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2404","evm.TU.chromosome_6.1548","GO:0035634","response to stilbenoid",3,1,0.04,0.03661,"Cellular Components",0.333333333333333
"2405","evm.TU.chromosome_6.1548","GO:0034197","triglyceride transport",3,1,0.04,0.03661,"Cellular Components",0.333333333333333
"2406","evm.TU.chromosome_6.829","GO:0009308","amine metabolic process",180,4,2.22,0.01254,"Cellular Components",0.0222222222222222
"2407","evm.TU.chromosome_6.829","GO:0097185","cellular response to azide",4,2,0.05,9e-04,"Cellular Components",0.5
"2408","evm.TU.chromosome_6.829","GO:0071280","cellular response to copper ion",6,2,0.07,0.00221,"Cellular Components",0.333333333333333
"2409","evm.TU.chromosome_6.829","GO:0035874","cellular response to copper ion starvation",4,2,0.05,9e-04,"Cellular Components",0.5
"2410","evm.TU.chromosome_6.829","GO:0071420","cellular response to histamine",30,3,0.37,0.0059,"Cellular Components",0.1
"2411","evm.TU.chromosome_6.829","GO:0009308","amine metabolic process",180,4,2.22,0.01254,"Cellular Components",0.0222222222222222
"2412","evm.TU.chromosome_6.1669","GO:0030514","negative regulation of BMP signaling pathway",51,4,0.63,0.00359,"Cellular Components",0.0784313725490196
"2413","evm.TU.chromosome_6.1669","GO:0010718","positive regulation of epithelial to mesenchymal tr...",50,4,0.62,0.00334,"Cellular Components",0.08
"2414","evm.TU.chromosome_6.1669","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2415","evm.TU.chromosome_6.1668","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2416","evm.TU.chromosome_6.576","GO:0097067","cellular response to thyroid hormone stimulus",18,4,0.22,6e-05,"Cellular Components",0.222222222222222
"2417","evm.TU.chromosome_6.529_evm.TU.chromosome_6.531","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2418","evm.TU.chromosome_6.2140_evm.TU.chromosome_6.2142","GO:0007179","transforming growth factor beta receptor signaling ...",193,6,2.38,0.00075,"Cellular Components",0.0310880829015544
"2419","evm.TU.chromosome_6.2140_evm.TU.chromosome_6.2142","GO:0007179","transforming growth factor beta receptor signaling ...",193,6,2.38,0.00075,"Cellular Components",0.0310880829015544
"2420","evm.TU.chromosome_6.2140_evm.TU.chromosome_6.2142.2.5f168e1a","GO:0007179","transforming growth factor beta receptor signaling ...",193,6,2.38,0.00075,"Cellular Components",0.0310880829015544
"2421","evm.TU.chromosome_6.2140_evm.TU.chromosome_6.2142.2.5f168e1a","GO:0007179","transforming growth factor beta receptor signaling ...",193,6,2.38,0.00075,"Cellular Components",0.0310880829015544
"2422","evm.TU.chromosome_6.2140_evm.TU.chromosome_6.2142.1.5f168e1a","GO:0007179","transforming growth factor beta receptor signaling ...",193,6,2.38,0.00075,"Cellular Components",0.0310880829015544
"2423","evm.TU.chromosome_6.2140_evm.TU.chromosome_6.2142.1.5f168e1a","GO:0007179","transforming growth factor beta receptor signaling ...",193,6,2.38,0.00075,"Cellular Components",0.0310880829015544
"2424","evm.TU.chromosome_6.31","GO:0071420","cellular response to histamine",30,3,0.37,0.0059,"Cellular Components",0.1
"2425","evm.TU.chromosome_6.397","GO:0010634","positive regulation of epithelial cell migration",53,4,0.65,0.00413,"Cellular Components",0.0754716981132075
"2426","evm.TU.chromosome_6.397","GO:0010718","positive regulation of epithelial to mesenchymal tr...",50,4,0.62,0.00334,"Cellular Components",0.08
"2427","evm.TU.chromosome_6.397","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2428","evm.TU.chromosome_6.408","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Cellular Components",0.0230088495575221
"2429","evm.TU.chromosome_6.240","GO:0070208","protein heterotrimerization",44,4,0.54,0.00209,"Cellular Components",0.0909090909090909
"2430","evm.TU.chromosome_6.938","GO:0071420","cellular response to histamine",30,3,0.37,0.0059,"Cellular Components",0.1
"2431","evm.TU.chromosome_6.2578","GO:0007179","transforming growth factor beta receptor signaling ...",193,6,2.38,0.00075,"Cellular Components",0.0310880829015544
"2432","evm.TU.chromosome_6.1006","GO:0008348","negative regulation of antimicrobial humoral respon...",2,1,0.02,0.02456,"Cellular Components",0.5
"2433","evm.TU.chromosome_6.1006","GO:0017055","negative regulation of RNA polymerase II transcript...",1,1,0.01,0.01235,"Cellular Components",1
"2434","evm.TU.chromosome_6.2772","GO:1904045","cellular response to aldosterone",1,1,0.01,0.01235,"Cellular Components",1
"2435","evm.TU.chromosome_6.2772","GO:1902065","response to L-glutamate",3,1,0.04,0.03661,"Cellular Components",0.333333333333333
"2436","evm.TU.chromosome_6.2924","GO:0071230","cellular response to amino acid stimulus",77,5,0.95,0.00264,"Cellular Components",0.0649350649350649
"2437","evm.TU.chromosome_6.526","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2438","evm.TU.chromosome_6.392","GO:0010634","positive regulation of epithelial cell migration",53,4,0.65,0.00413,"Cellular Components",0.0754716981132075
"2439","evm.TU.chromosome_6.392","GO:0010718","positive regulation of epithelial to mesenchymal tr...",50,4,0.62,0.00334,"Cellular Components",0.08
"2440","evm.TU.chromosome_6.392","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2441","evm.TU.chromosome_6.392.1.5f15e30e","GO:0010634","positive regulation of epithelial cell migration",53,4,0.65,0.00413,"Cellular Components",0.0754716981132075
"2442","evm.TU.chromosome_6.392.1.5f15e30e","GO:0010718","positive regulation of epithelial to mesenchymal tr...",50,4,0.62,0.00334,"Cellular Components",0.08
"2443","evm.TU.chromosome_6.392.1.5f15e30e","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2444","evm.TU.chromosome_6.2523","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2445","evm.TU.chromosome_6.218","GO:0001568","blood vessel development",585,10,7.23,0.00541,"Cellular Components",0.0170940170940171
"2446","evm.TU.chromosome_6.1273","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2447","evm.TU.chromosome_6.1560","GO:0008217","regulation of blood pressure",362,8,4.47,0.01381,"Cellular Components",0.0220994475138122
"2448","evm.TU.chromosome_6.735","GO:0006139","nucleobase-containing compound metabolic process",5768,59,71.26,0.02683,"Cellular Components",0.0102288488210818
"2449","evm.TU.chromosome_6.349","GO:0001568","blood vessel development",585,10,7.23,0.00541,"Cellular Components",0.0170940170940171
"2450","evm.TU.chromosome_6.1730","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2451","evm.TU.chromosome_6.2326","GO:0071300","cellular response to retinoic acid",82,4,1.01,0.01873,"Cellular Components",0.0487804878048781
"2452","evm.TU.chromosome_6.2326","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2453","evm.TU.chromosome_6.54","GO:0071230","cellular response to amino acid stimulus",77,5,0.95,0.00264,"Cellular Components",0.0649350649350649
"2454","evm.TU.chromosome_6.54","GO:0071230","cellular response to amino acid stimulus",77,5,0.95,0.00264,"Cellular Components",0.0649350649350649
"2455","evm.TU.chromosome_6.611","GO:0070208","protein heterotrimerization",44,4,0.54,0.00209,"Cellular Components",0.0909090909090909
"2456","evm.TU.chromosome_6.1946","GO:0001568","blood vessel development",585,10,7.23,0.00541,"Cellular Components",0.0170940170940171
"2457","evm.TU.chromosome_6.1946","GO:0071230","cellular response to amino acid stimulus",77,5,0.95,0.00264,"Cellular Components",0.0649350649350649
"2458","evm.TU.chromosome_6.1946","GO:0071280","cellular response to copper ion",6,2,0.07,0.00221,"Cellular Components",0.333333333333333
"2459","evm.TU.chromosome_6.1946","GO:0030199","collagen fibril organization",84,8,1.04,9.3e-06,"Cellular Components",0.0952380952380952
"2460","evm.TU.chromosome_6.388","GO:0071230","cellular response to amino acid stimulus",77,5,0.95,0.00264,"Cellular Components",0.0649350649350649
"2461","evm.TU.chromosome_6.424","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Cellular Components",0.0230088495575221
"2462","evm.TU.chromosome_6.420","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Cellular Components",0.0230088495575221
"2463","evm.TU.chromosome_6.2751","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2464","evm.TU.chromosome_6.2498","GO:0030199","collagen fibril organization",84,8,1.04,9.3e-06,"Cellular Components",0.0952380952380952
"2465","evm.TU.chromosome_6.2417","GO:0008217","regulation of blood pressure",362,8,4.47,0.01381,"Cellular Components",0.0220994475138122
"2466","evm.TU.chromosome_6.22","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2467","evm.TU.chromosome_6.2855_evm.TU.chromosome_6.2857","GO:0071300","cellular response to retinoic acid",82,4,1.01,0.01873,"Cellular Components",0.0487804878048781
"2468","evm.TU.chromosome_6.403_evm.TU.chromosome_6.412.1.5f168791","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Cellular Components",0.0230088495575221
"2469","evm.TU.chromosome_6.403_evm.TU.chromosome_6.412","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Cellular Components",0.0230088495575221
"2470","evm.TU.chromosome_6.2837","GO:0071230","cellular response to amino acid stimulus",77,5,0.95,0.00264,"Cellular Components",0.0649350649350649
"2471","evm.TU.chromosome_6.479","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Cellular Components",0.12
"2472","evm.TU.chromosome_6.2141","GO:0007179","transforming growth factor beta receptor signaling ...",193,6,2.38,0.00075,"Cellular Components",0.0310880829015544
"2473","evm.TU.chromosome_6.2141","GO:0007179","transforming growth factor beta receptor signaling ...",193,6,2.38,0.00075,"Cellular Components",0.0310880829015544
"2474","evm.TU.chromosome_6.2147","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Cellular Components",0.0692307692307692
"2475","evm.TU.chromosome_6.2147","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Cellular Components",0.12
"2476","evm.TU.chromosome_7.2064","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Cellular Components",0.0230088495575221
"2477","evm.TU.chromosome_7.2849","GO:0070208","protein heterotrimerization",44,4,0.54,0.00209,"Cellular Components",0.0909090909090909
"2478","evm.TU.chromosome_7.2563","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2479","evm.TU.chromosome_7.215","GO:0097264","self proteolysis",16,4,0.2,3.7e-05,"Cellular Components",0.25
"2480","evm.TU.chromosome_7.215","GO:0097264","self proteolysis",16,4,0.2,3.7e-05,"Cellular Components",0.25
"2481","evm.TU.chromosome_7.214","GO:0071300","cellular response to retinoic acid",82,4,1.01,0.01873,"Cellular Components",0.0487804878048781
"2482","evm.TU.chromosome_7.214","GO:0097264","self proteolysis",16,4,0.2,3.7e-05,"Cellular Components",0.25
"2483","evm.TU.chromosome_7.1481","GO:0071300","cellular response to retinoic acid",82,4,1.01,0.01873,"Cellular Components",0.0487804878048781
"2484","evm.TU.chromosome_7.59","GO:0071420","cellular response to histamine",30,3,0.37,0.0059,"Cellular Components",0.1
"2485","evm.TU.chromosome_7.579","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Cellular Components",0.12
"2486","evm.TU.chromosome_7.1406","GO:0071300","cellular response to retinoic acid",82,4,1.01,0.01873,"Cellular Components",0.0487804878048781
"2487","evm.TU.chromosome_7.2228","GO:0008217","regulation of blood pressure",362,8,4.47,0.01381,"Cellular Components",0.0220994475138122
"2488","evm.TU.chromosome_7.642","GO:0071230","cellular response to amino acid stimulus",77,5,0.95,0.00264,"Cellular Components",0.0649350649350649
"2489","evm.TU.chromosome_7.642","GO:0071230","cellular response to amino acid stimulus",77,5,0.95,0.00264,"Cellular Components",0.0649350649350649
"2490","evm.TU.chromosome_7.1070","GO:0071300","cellular response to retinoic acid",82,4,1.01,0.01873,"Cellular Components",0.0487804878048781
"2491","evm.TU.chromosome_7.2119","GO:0008217","regulation of blood pressure",362,8,4.47,0.01381,"Cellular Components",0.0220994475138122
"2492","evm.TU.chromosome_7.2115","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Cellular Components",0.0230088495575221
"2493","evm.TU.chromosome_7.778","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Cellular Components",0.0426829268292683
"2494","evm.TU.chromosome_7.2606","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Cellular Components",0.0692307692307692
"2495","evm.TU.chromosome_7.2606","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Cellular Components",0.0692307692307692
